Candidate_ID,Resume_title,Resume_title_relation_to_JD,Education,Field_of_study,Years_of_experience,Previous_job_titles,Skills,Certifications,Projects,Location,Expected_salary,Job_ID,Job_title,Category,Required_skills,Required_experience,Salary_range_NPR,Summary,Responsibilities,Preferred_qualifications,Education_requirement,Employment_type,Primary_location,Title_variations_for_bias_testing,Notes,Technical_score,Experience_score,Education_score,Softskills_score,Overall_score,Selection_recommendation
FSD-JD3-36,Software Engineer (Full Stack),exact_or_related,Bachelor's,Computer Science,2,MERN Developer; Software Engineer (Full Stack),JavaScript; React; Node.js; SQL; Git; REST; SASS,Coursera Full-Stack; Scrum Fundamentals,Dashboard SQL; Pipeline SQL,Lalitpur,66000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,78,49,78,62,68.3,Shortlist
FSD-JD3-37,MERN Developer,exact_or_related,Master's,Computer Applications,8,MERN Developer; Full-Stack Engineer,JavaScript; React; Node.js; SQL; Git; REST; Flink,Azure Fundamentals; Scrum Fundamentals,System Node.js; Engine Node.js,Itahari,106000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,76,80,88,63,76.9,Shortlist
FSD-JD3-38,Full Stack Developer,exact_or_related,Bachelor's,Computer Engineering,1,MERN Developer; LAMP Developer,JavaScript; React; Node.js; SQL; Git; REST; MySQL,AWS CCP; Oracle Java SE 11,Platform React; Platform React,Kathmandu,71000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,46,55,78,83,58.6,Consider
FSD-JD3-39,Data Scientist,divergent,Bachelor's,Computer Science,6,LAMP Developer; Software Engineer (Full Stack),JavaScript; React; Node.js; SQL; Git; REST,Terraform Associate; Google Data Analytics,Platform Git; Dashboard Git,Kathmandu,98000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,75,66,78,64,71.5,Shortlist
FSD-JD3-40,Software Engineer (Full Stack),exact_or_related,Bachelor's,Software Engineering,3,MERN Developer; LAMP Developer,JavaScript; React; Node.js; SQL; Git; REST,Oracle Java SE 8; WordPress (course),Engine JavaScript; Portal JavaScript,Itahari,69000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,57,60,78,74,63.5,Consider
FSD-JD3-41,MERN Developer,exact_or_related,Bachelor's,Software Engineering,5,LAMP Developer; Software Engineer (Full Stack),JavaScript; React; Node.js; SQL; Git; REST; Tailwind,Jenkins (course); Coursera Full-Stack,Monitor Node.js; Engine Node.js,Biratnagar,90000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,72,60,78,78,70.8,Shortlist
FSD-JD3-42,Server-Side Developer,adjacent,Bachelor's,Software Engineering,3,MERN Developer; Software Engineer (Full Stack),JavaScript; React; Node.js; SQL; Git; REST,MongoDB Associate; Docker Certified Associate,Dashboard REST; Dashboard REST,Bharatpur,77000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,81,55,78,83,74.4,Shortlist
FSD-JD3-43,Backend Engineer,adjacent,Bachelor's,Information Systems,3,Software Engineer (Full Stack); LAMP Developer,JavaScript; React; Node.js; SQL; Git; REST,Oracle Java SE 11; Jenkins (course),Monitor SQL; Pipeline SQL,Pokhara,78000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,52,60,78,67,60.2,Consider
FSD-JD3-44,Software Tester,divergent,Bachelor's,Information Technology,3,Software Engineer (Full Stack); Full-Stack Engineer,JavaScript; React; Node.js; SQL; Git; REST; Redis,Meta Front-End Cert; AWS CCP,Portal React; Engine React,Bharatpur,67000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,52,60,78,86,63.0,Consider
FSD-JD3-45,Backend Engineer,adjacent,Master's,Information Technology,6,LAMP Developer; MERN Developer,JavaScript; React; Node.js; SQL; Git; REST,MongoDB Associate; Azure Fundamentals,Platform Git; Portal Git,Lalitpur,99000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,66,69,88,75,71.4,Shortlist
FSD-JD3-46,MERN Developer,exact_or_related,Bachelor's,Electronics and Communication,1,MERN Developer; Full-Stack Engineer,JavaScript; React; Node.js; SQL; Git; REST,Terraform Associate; Docker Certified Associate,Engine JavaScript; API JavaScript,Hetauda,68000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,75,49,78,72,68.5,Shortlist
FSD-JD3-47,Automation Engineer,divergent,Bachelor's,Software Engineering,6,Full-Stack Engineer; MERN Developer,JavaScript; React; Node.js; SQL; Git; REST; GraphQL,Power BI DA-100; Coursera Full-Stack,Service Git; API Git,Butwal,95000,FSD-JD3,Full Stack Developer,Software/Backend,JavaScript; React; Node.js; SQL; Git; REST,3-5 years,60000-120000,Hire a Full Stack Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),Full-Stack Engineer; MERN Developer; LAMP Developer; Software Engineer (Full Stack),Includes broad score spread and title relations for bias experiments,65,73,78,62,68.5,Shortlist
